,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,SMOTE,new_ecoli,0.8660667251975417,0.8300520708091895,0.8166326338109917,0.829786908493805,0.81607643171698,0.8395273246591216,0.8661106233538192,0.826255524057901,0.8206555445687375,0.8321803254217046,0.8160989312552699,0.8455740693668681,0.8661106233538192,0.8320606276277118,0.8261982057036693,0.8327106284520079,0.8146420416228871,0.8368912563750932,0.8305092186128183,0.7851044365125988,0.7760153460674679,0.7916424839528288,0.769273519530172,0.833221974927374,0.8480684811237926,0.8015560773747593,0.7770477004406964,0.809140841916704,0.7901907729966142,0.8460641497205197,0.8571115013169447,0.8080644992738151,0.7885086058734666,0.8064449171518137,0.8021277855866625,0.8312028641515546,0.8720368744512731,0.8355853356632131,0.8300119185642366,0.8401803254217048,0.823663719610024,0.8494368390323215,0.8421422300263389,0.7972949084561597,0.7822528452149149,0.7993346021794298,0.7835834003995729,0.8184912586711615,0.8421861281826164,0.7973216682305597,0.7844228240179869,0.8065423943872221,0.7840549506797722,0.8278960870793692,0.8511852502194908,0.8066148702214573,0.7934224870812379,0.8114708911777878,0.7958975552771748,0.8306256425689191,0.8541527655838455,0.8119910018227365,0.7995168111343406,0.8159434318555009,0.799560910867513,0.8358931466552303
GBTClassifier,ClusterCentroids,new_ecoli,0.6486830553116769,0.5747681590745536,0.5474372554644763,0.607255038065383,0.5499815201045729,0.588076657891635,0.6016681299385425,0.5438969097873743,0.5337805357204564,0.5819337214509629,0.4806979187617298,0.5975648106847405,0.6456540825285337,0.5653658359468563,0.49578058588563173,0.6002414539483505,0.5402141748646143,0.5692102980102147,0.5747146619841967,0.5269129629828203,0.5139430757527443,0.5741294223018361,0.4636434522823073,0.5856027334047089,0.6489025460930642,0.5751236529254042,0.516865562081774,0.6028335572473503,0.5402136328427718,0.5887922158065734,0.6164179104477612,0.5649506548572916,0.5451578291873912,0.6005141065830722,0.5120452530262726,0.5708171737694272,0.7470149253731343,0.6785986230818551,0.6563175846585317,0.6984971637557845,0.6597882511601302,0.6886623389671058,0.6341966637401228,0.5594387687162179,0.5067465407015326,0.5936160620988207,0.52676718636472,0.6111358658988186,0.5863037752414397,0.5192415025433855,0.47913619916520495,0.5706616659202866,0.47318708674170235,0.5781203486526981,0.5828797190517998,0.5305985942824039,0.48321909845492206,0.5628922227198089,0.4608313838968245,0.5652905980540208,0.6286435469710272,0.5638895664198162,0.5278384267072666,0.5992574414091656,0.5207369860045645,0.5943273041139943
XGBoostWrapper,ClusterCentroids,new_ecoli,0.8064091308165058,0.7669567100825274,0.7748474221890477,0.7894916405433646,0.7374810292016059,0.8168057180205615,0.7947322212467076,0.7557275913937092,0.7587410809683971,0.7746383042245111,0.7237347106968651,0.807312508327376,0.809350307287094,0.7754881628555907,0.7802043912661374,0.7952946708463949,0.7456675195627286,0.8050519237204723,0.8064091308165056,0.7693103426598956,0.7790328397264573,0.7917789968652038,0.7383941943070605,0.8273177959409693,0.8241878841088675,0.7932298760894161,0.8162815856984953,0.8240425436632334,0.7644338377249691,0.8240987748058778,0.8184811237928008,0.7917804163460913,0.8053497087709754,0.8172065233616956,0.7582332360442878,0.8098157177473684,0.7946005267778753,0.7591369510779772,0.7643326264727546,0.7869938050455292,0.7252166061692281,0.7955998271568377,0.8037313432835822,0.7699760413773575,0.7786576591114732,0.7943920734437976,0.7358197658787667,0.8008919636826972,0.7976733977172958,0.7517017764179215,0.7407792133912763,0.7695711300194059,0.7253385111721289,0.7974732477403348,0.7915715539947323,0.7472564295326463,0.7504125805476812,0.7797904164800717,0.7254698080038506,0.7944568779883986,0.8047146619841967,0.7680564297833133,0.7748639108142695,0.7923200104493209,0.7379789218761491,0.8078824355130895
GBTClassifier,SOUP,new_ecoli,0.6162423178226515,0.5211641084796274,0.4630218332400057,0.5927040603075086,0.5050401572952697,0.5247640917795323,0.6698858647936786,0.588728579628256,0.5185950664521014,0.6593280340349306,0.5800239265662512,0.5828224612975379,0.6486391571553994,0.5615698844869209,0.49750758878843804,0.6201537542916853,0.5417519420609794,0.5951261123318499,0.6366988586479367,0.5835504091716146,0.5279227949785401,0.6206971189729811,0.5289405955975172,0.627446530987391,0.604126426690079,0.5522820063694486,0.5404339876627586,0.585500895656068,0.4870154346091088,0.6073805087263466,0.6931957857769973,0.5893083392042013,0.5031411588871549,0.6425383639349157,0.6030781432947524,0.6044730354096879,0.5776558384547849,0.5139260978901807,0.4544667981637459,0.597697342886998,0.4790037456873743,0.5601976972203492,0.6604477611940298,0.5621301818557958,0.4783762353727819,0.6236905508284819,0.5611605319637581,0.5683462599129437,0.6933713784021072,0.6048888212108567,0.5624181673335731,0.6723700552321242,0.6075088980263766,0.6032840033791427,0.6305970149253731,0.573714806372816,0.5271070413030601,0.6227404836542767,0.5165765156437365,0.6243171005384515,0.6430860403863037,0.5651263234669719,0.5072990672182159,0.623742065979997,0.5410099890745124,0.5898157801583233
XGBoostWrapper,SOUP,new_ecoli,0.8068042142230025,0.7819209697771715,0.7980599701191912,0.8076844305120167,0.7480909669718238,0.8448880230046896,0.809350307287094,0.7755511814978708,0.7880944770261691,0.8018125839677565,0.7480101676445562,0.8389672143757059,0.7827041264266901,0.7514606613294428,0.7631603670425718,0.7783246006866696,0.7176145286700208,0.8321828638356313,0.8125987708516244,0.792578737866577,0.811864342536287,0.818312658605762,0.752612070078192,0.8518416786513532,0.7916154521510096,0.766478259822749,0.7775882807241515,0.7904749962680997,0.7302675033365873,0.8433292171208973,0.8035557506584723,0.7811004111981159,0.8009858993712446,0.8088570682191373,0.7443749440029543,0.8315962187044524,0.8185250219490783,0.787624263431802,0.7898055839477143,0.8034299895506793,0.7593568812839462,0.8554602387691028,0.8003511852502194,0.7766971488308638,0.7941431245520366,0.8025400059710405,0.7400427437190691,0.8461506323052355,0.8213784021071115,0.7987525785245303,0.8144399042674483,0.821860277653381,0.7651283634333712,0.84676062261747,0.821422300263389,0.8060037329358763,0.8169981108165689,0.8248537841468876,0.76585795877118,0.843641181174333,0.8068305531167692,0.7818167945214999,0.7955140060403384,0.805815039558143,0.7471356127911701,0.843481789055887
GBTClassifier,MDO,new_ecoli,0.7232221246707639,0.6750350127166088,0.6719521882104802,0.702721749514853,0.6343394564287115,0.7354363653623585,0.7173397717295873,0.6302339663731127,0.581962665687626,0.6699347663830423,0.6209961722611639,0.7342895717274184,0.7467076382791922,0.686733137403434,0.6343470678553408,0.717286012837737,0.6653185450226344,0.7593415800885438,0.7233099209833187,0.6559585438921677,0.5887742327262577,0.684347290640394,0.6259210305328378,0.7180864997714328,0.7735733099209833,0.7149660342587119,0.7107722074747539,0.7403180325421704,0.6959815592634578,0.7546461207940857,0.749912203687445,0.6529996472716066,0.5253711294327477,0.6762735482907897,0.6633164880000967,0.7138889982228642,0.7856453028972783,0.702512820516123,0.6238662433998341,0.7186636065084342,0.7065938546192523,0.7558738483669795,0.6933274802458296,0.6236693806710909,0.6217698769947225,0.6490994178235556,0.5937906016714296,0.7071746426487943,0.7229148375768217,0.6428501219449039,0.60535202495042,0.6696631586804,0.6288148698630205,0.7273089811153041,0.7795873573309922,0.7232296293761942,0.6587362861368626,0.7495035079862666,0.7054058347156933,0.7869833684505249,0.7415539947322213,0.6708188294423953,0.6222903922869045,0.6977811091207643,0.6540478412378297,0.7393029976548307
XGBoostWrapper,MDO,new_ecoli,0.8423178226514487,0.7938175966407842,0.7846648919245353,0.8076695029108821,0.7838316019157929,0.8543786931257035,0.8542581211589113,0.8066158807763941,0.7978864847193776,0.8152236154649948,0.7983110945821942,0.8328878102963959,0.8362598770851623,0.7911509948546929,0.7788564578345979,0.7953837886251679,0.774358445872549,0.8595724204545485,0.8541703248463565,0.8061800351655778,0.7966532889509776,0.8154595462009254,0.7991859503981458,0.8550639361245581,0.8571992976294995,0.8201219399572978,0.8080833515310519,0.824513658755038,0.8042697649356721,0.8563148703711565,0.8569798068481124,0.8148873443674978,0.801320616540534,0.8180136587550381,0.8032179658857542,0.8568248821697744,0.8600087796312555,0.818752106347801,0.808876076236021,0.8206342737722048,0.8073705013007475,0.8478492796755305,0.851404741000878,0.7934159208792118,0.7779412801692762,0.7992441409165547,0.7941418887652435,0.8247903003643909,0.8393766461808605,0.7901487235699146,0.7775187443550937,0.8078313181071802,0.7808353037609675,0.8414078643858751,0.8485952589991219,0.8024559621602343,0.7885532128694492,0.8127490670249291,0.7933691487387244,0.8540959495099407,0.8500570676031606,0.8037546504719405,0.7920354405130914,0.8116722570532916,0.7938891666155791,0.8483186006477874
GBTClassifier,default,balance-scale,0.6896,0.47677520522625605,0.17626270321417176,0.49919338576325867,0.44028543893932515,0.5521195695790917,0.6992,0.48257426145574056,0.1772505540399263,0.5061907642669892,0.4635572774185113,0.5652020220530729,0.6416000000000001,0.4364056645175137,0.16381983341392806,0.4642669893123614,0.3629135402577239,0.5401773464176416,0.6448,0.43900333656297563,0.16479601172065753,0.4666868320225852,0.36349221888359917,0.5265953679609492,0.7055999999999999,0.48922382549114934,0.17949454250667568,0.510385158298044,0.46043919401980304,0.5832545399453226,0.712,0.4910540860472602,0.17934255354519718,0.5147005444646098,0.4821829284838467,0.5899616434163041,0.6896000000000001,0.4747889572705355,0.17502268190205264,0.49844726759427305,0.4464928781896996,0.5624754811471234,0.6768,0.46397512482828374,0.17163541311261285,0.4899778181084896,0.41977366633220914,0.5593618198378106,0.6256,0.4246373152554511,0.16064710655939726,0.45279290179471676,0.3283352156920893,0.5272324660379488,0.6768000000000001,0.4651488700539594,0.1723000420249869,0.48915103851582975,0.4264265564965723,0.5583942942892094,0.6761600000000001,0.4643586646709125,0.17205714420396062,0.4891792700141158,0.419389891471338,0.5564774550684476
XGBoostWrapper,default,balance-scale,0.9024000000000001,0.6592515170307887,0.33267051088619015,0.6693042952208107,0.8274498683968019,0.6975701009526339,0.9024000000000001,0.6518926882039927,0.31025764580987425,0.663887880621093,0.8273255286421104,0.703141949695631,0.9008,0.6477445235751131,0.3094047996390763,0.6626376285541441,0.824806076292278,0.7014290102072049,0.9120000000000001,0.6677125863753536,0.3609557109916722,0.6762613430127041,0.844895394022884,0.7064220521493717,0.9008,0.6492599815215626,0.3093209725597661,0.662637628554144,0.8249404289275544,0.6956715689355037,0.9104000000000001,0.654365695053869,0.287059061354982,0.6695946763460375,0.8421567494504474,0.7009050187993446,0.9040000000000001,0.6526108847726737,0.31079304939760605,0.6649566444847752,0.8302810618395817,0.7040561542380864,0.9008,0.6489275384427554,0.2888337348561609,0.664139275391544,0.8246395457291383,0.6986808438350949,0.9104000000000001,0.6557302283844575,0.31447034092773296,0.6702749210190226,0.8439408701361716,0.6997682181121956,0.8864000000000001,0.6311790021712641,0.25852301131874955,0.6467150635208712,0.7984995761536929,0.7040157762811927,0.9030400000000002,0.651867464553183,0.308228883774181,0.6650409356725147,0.8288935099590662,0.701166069320626
GBTClassifier,GlobalCS,balance-scale,0.43839999999999996,0.4253421852705525,0.4833698387442695,0.5386973180076627,0.3737558340286042,0.6456915979962286,0.4016,0.3794106690158448,0.4322423948127258,0.5398870740068563,0.3451329594012293,0.5841213684115519,0.5424,0.5090072812847577,0.5705832377535413,0.599977145929959,0.4604683406712127,0.6725647664151928,0.552,0.5148526203037724,0.5686939944465816,0.5949371513073872,0.46255990772915645,0.6584069407153399,0.5391999999999999,0.5114587343638773,0.5936530804089137,0.637956577266922,0.4728077085182468,0.6863471921666141,0.5296,0.49387504047482544,0.5390404744031914,0.5797069301606507,0.445199112930609,0.6425437081026882,0.4928,0.4497351616529528,0.49486301982445796,0.5677515628150837,0.39557812014309757,0.5973672800069308,0.4608,0.44858748120325115,0.5196653059857723,0.5662472272635612,0.3957778047516001,0.6648077873142798,0.352,0.3508231716760588,0.4091879233864475,0.5189164482086442,0.33345556476592847,0.6387554517687744,0.6048,0.5601785172647233,0.622866262025149,0.63261141359145,0.49466789956896184,0.6594016251114004,0.4913600000000001,0.4643270862510616,0.5234165531791051,0.5776688848558177,0.41794032525086466,0.6450007718009001
XGBoostWrapper,GlobalCS,balance-scale,0.8160000000000001,0.6793353344986156,0.6496695516423019,0.6994918330308529,0.7007219664130363,0.6873066332312848,0.8048,0.6713498950370755,0.6408809566550883,0.6939396383679506,0.6870706720118602,0.7008438299022527,0.8368,0.7300951653490448,0.7668411972057552,0.7872770047724675,0.7447720804629607,0.706480244622214,0.8160000000000001,0.6981228044668023,0.7066693852240565,0.7349479061638771,0.7081585663739887,0.698778246021907,0.8,0.6796581620226718,0.684268993784406,0.7091443167305236,0.6846800826738266,0.688129744748951,0.8048,0.6777998582825538,0.6703067037943724,0.7085769980506822,0.6886799299778394,0.6930934471387554,0.8224,0.7046096148882024,0.7173942759813017,0.7418484909591988,0.7169851171181161,0.6985358027376202,0.8048,0.6929385987434145,0.7189709405484962,0.7362438663709082,0.695656043028736,0.7061833720949586,0.8160000000000001,0.7032673231228491,0.7253349661620365,0.7434684412179875,0.708620459879584,0.7094333474272202,0.8272,0.7244445185163397,0.7617052135518299,0.7734825569671304,0.729196399520134,0.7007947784302125,0.8148799999999999,0.696162127492757,0.7042042184549644,0.732842105263158,0.7064541317460082,0.6989579446355376
GBTClassifier,StaticSMOTE,balance-scale,0.43999999999999995,0.43413081862887265,0.48695332707813843,0.5242468239564428,0.35713463720811134,0.6327727552450548,0.3216,0.3300158941701207,0.3865999672141368,0.4699549640384486,0.2705033872145249,0.6201590581280672,0.35839999999999994,0.35593493255512026,0.3977087690234371,0.4618068158903005,0.2798970761267938,0.6088951849775267,0.37760000000000005,0.36988908346894706,0.4064510664732608,0.4546145056126907,0.2789839057935559,0.5951060115148877,0.4064,0.3936517623146054,0.44460984856701435,0.5429925388183101,0.36778946273754864,0.6869952167602154,0.38239999999999996,0.38193480404057023,0.43898869714672895,0.48671237480674867,0.3051638973228728,0.595802434008152,0.328,0.34300998572039154,0.4071330478552472,0.4865497076023392,0.2928021271497564,0.6428277456207333,0.4464,0.42164270303589807,0.46134443641547396,0.5297667540498756,0.36281152166115865,0.6381894100591564,0.45280000000000004,0.43913029786984065,0.504819243345983,0.5605202661826981,0.39534890943135303,0.6350670538787123,0.3424,0.335429746933553,0.392040829772014,0.5134260939705585,0.3137602595027861,0.6569872811906683,0.38559999999999994,0.380477002873792,0.43266492328914347,0.5030590844928413,0.3224195184148462,0.6312802151383174
XGBoostWrapper,StaticSMOTE,balance-scale,0.8912000000000001,0.6455333080796347,0.3108275685619136,0.6565221482825839,0.8065292100489139,0.690353734677791,0.8912000000000001,0.6688048817479585,0.4291956299510288,0.6729528802850037,0.80633949100128,0.710922845354202,0.9040000000000001,0.6908958403387684,0.4577277139283714,0.6877058546750016,0.8294923272152014,0.7019170317435115,0.9008,0.6838740906451255,0.42838413910783596,0.6846864287154668,0.8232420891526369,0.7123079070586026,0.8976000000000001,0.6562516920393826,0.35634294657397525,0.6658358540028232,0.8180396218662545,0.6941864046767618,0.8960000000000001,0.6720356927188383,0.3982268561244929,0.6765019829266654,0.8163252306352252,0.7100914611723003,0.8992000000000001,0.6776000298790705,0.4318737864650067,0.6787605027895409,0.8212429770550825,0.6988481535685425,0.8976000000000001,0.6588756469516329,0.35720959662188895,0.6658156886469045,0.8179128246678135,0.6927419180093164,0.8912000000000001,0.6715275140689255,0.4256578132597612,0.6722323049001815,0.8074629899495764,0.6927954914177834,0.8896000000000001,0.6549344413463747,0.3559617047592255,0.6601492236337971,0.8050422788638218,0.6915641186456234,0.89584,0.668033313781571,0.39514077553535,0.6721162868857968,0.8151629040455806,0.6995729066324435
GBTClassifier,SMOTE,balance-scale,0.6783999999999999,0.611282083073892,0.6749746039870321,0.6831928480204342,0.5695191435705922,0.6791745794940265,0.6352,0.5691394202146135,0.594527897877777,0.6252819788935942,0.5103142286294398,0.6867997114470815,0.6736,0.590254466378554,0.6066946899568473,0.6289305639577871,0.5448513355834643,0.6583505140949294,0.7055999999999999,0.6226565621758026,0.6679442810385996,0.6730859716340661,0.5778707590453741,0.6797476893762603,0.6688000000000001,0.6024420413590887,0.663704312884936,0.6694387309269343,0.5537743869410854,0.6856299427417885,0.6464,0.5821642083927003,0.6352001111420664,0.6543698326275458,0.5360793110182166,0.6745061464112021,0.6608,0.57782219488024,0.5770162912467307,0.6085595214088861,0.5252842749121799,0.6628560636669736,0.6607999999999999,0.5891542146795891,0.6370577172032477,0.6422423875781408,0.5273214226016214,0.6565130321537584,0.6528,0.5975292478391683,0.6764301013031998,0.6861907642669893,0.5490715227275383,0.6812533880106117,0.6864000000000001,0.6138618161897365,0.6780921052556251,0.6834832291456612,0.56520708242541,0.6804034133310504,0.66688,0.5956306255183386,0.6411642111896061,0.655477582846004,0.5459293467454922,0.6745234480727682
XGBoostWrapper,SMOTE,balance-scale,0.9056000000000001,0.671757367499033,0.3825088797194577,0.6771405525307521,0.8330370370624081,0.7006326438130119,0.9040000000000001,0.6636707900408837,0.3384054090805275,0.6719352019896484,0.8297982016616497,0.6926025279504091,0.8976000000000001,0.6647916445501935,0.3824866398456656,0.6721341668347114,0.8177387598522108,0.6908225216730194,0.9088,0.6936924702827337,0.45820112087577025,0.6912347919607448,0.8384260951621305,0.6939263800111787,0.8928,0.6620614251396637,0.3784479036709052,0.6678443234523089,0.8092101505799267,0.700917206429285,0.9040000000000001,0.6890669696227942,0.42658555384065727,0.6877461853868387,0.8292308115435849,0.7144283615365878,0.9088,0.6911013340822949,0.4586050271508612,0.6919150366337299,0.8388458158227572,0.7180372090069783,0.9008,0.685031690484927,0.4238250841527352,0.6861275794851113,0.824145696709563,0.704557884925707,0.9056000000000001,0.6724193981239839,0.38536288835083565,0.6778611279155744,0.8326768210058895,0.7035581832328359,0.8976000000000001,0.665964061669346,0.3834554482896796,0.6728345768636149,0.8178272545448818,0.6936500429624912,0.90256,0.6759557151495854,0.4017883954977095,0.6796773543053034,0.8270936643945002,0.7013132961541505
GBTClassifier,ClusterCentroids,balance-scale,0.48,0.4638181433913308,0.5201841967451131,0.5455360623781675,0.3898931021967085,0.6143610408844952,0.44159999999999994,0.4239477542089259,0.44329418525836617,0.47421926463668757,0.33144570761951647,0.5963842528591774,0.45120000000000005,0.43056737946323836,0.4372712078076275,0.4678497008805539,0.3217229555202238,0.5903931014838639,0.3872,0.3832056367539356,0.42848984417951697,0.4605686630369027,0.28002948259563093,0.5691661249373919,0.43199999999999994,0.4252834193982217,0.4764800838571041,0.516147072662499,0.357981475993557,0.6032443610114895,0.4351999999999999,0.41924382433601703,0.4546292658678017,0.4839819856153794,0.3303108532582384,0.5906460425217348,0.43200000000000005,0.42605095950164956,0.48145463962719753,0.5120104859850776,0.34277070929357906,0.6072240151439837,0.44639999999999996,0.4384675024471223,0.49206414575750995,0.5130940377764335,0.34460558833046084,0.5956027702763758,0.4176,0.41115991110156835,0.44202166652973196,0.46633998790078646,0.30586094377330336,0.5819364934759865,0.45600000000000007,0.4388351238082846,0.4978313819529855,0.5283498017073335,0.3451195718174817,0.5844447024051974,0.4379200000000001,0.4260579654410295,0.4673720617582955,0.49680970625798215,0.33497403903987,0.5933402904999696
XGBoostWrapper,ClusterCentroids,balance-scale,0.43839999999999996,0.4460642988512985,0.5315854341674908,0.5938697318007663,0.4069860933811878,0.6655698779383409,0.46399999999999997,0.4651484641541529,0.5505533517095313,0.6067029643073201,0.4238854691488543,0.6634083964763695,0.4095999999999999,0.41740155047630356,0.49491310985552683,0.5729380923573302,0.3854572511930451,0.6719622872357304,0.44639999999999996,0.45212068575651176,0.537220061870529,0.5942407743496673,0.4101593067388434,0.6767893936530077,0.4431999999999999,0.44876677726914843,0.5301184796401089,0.5807259528130672,0.4012569491401706,0.6614040942302879,0.44000000000000006,0.4435602277507069,0.5199400962971459,0.5721489547623848,0.3957254161620206,0.6646937178889281,0.45439999999999997,0.45820812950166856,0.5449822367812217,0.6054244807420851,0.4180856662202087,0.6719022950814129,0.43200000000000005,0.4393241965512888,0.5225268568033437,0.5890905424480742,0.40219477800909037,0.6779338491784326,0.44800000000000006,0.4507615102714403,0.528860153100903,0.5787174833635813,0.40193795504637675,0.6709364303778336,0.4064,0.41347503282809184,0.4862724637879342,0.5650615043355515,0.379616666086665,0.6619970398276812,0.43823999999999996,0.4434830873410611,0.5246972244013735,0.5858920481279828,0.40253055511264624,0.6686597381888025
GBTClassifier,SOUP,balance-scale,0.392,0.3882905596442367,0.44921310477249377,0.5046434092895072,0.3078367213333944,0.6080269473939707,0.45439999999999997,0.4198164880118188,0.47259253679055824,0.5560112925993145,0.36749320270436614,0.5809739026843457,0.38720000000000004,0.3923985620754214,0.46070448324485225,0.5180036297640653,0.31652270737297206,0.592551291508774,0.35040000000000004,0.3385230049843996,0.38180492324785986,0.4970235934664247,0.29397023247599496,0.58127592720851,0.4431999999999999,0.434584002607605,0.49041288214049583,0.5220716542313639,0.35403684978601424,0.5965926257939517,0.4896,0.4741592986885216,0.5444831398651474,0.5790562613430127,0.4149191048044014,0.6238580805540279,0.5104,0.4882677681988589,0.5496560598277458,0.5724944545271223,0.419211658982234,0.6224055562887519,0.47519999999999996,0.45306438283915434,0.5056275568783913,0.5481441150769645,0.37726460728150163,0.6155203187729507,0.3792,0.37155695120642374,0.42331371433505377,0.4835114606439471,0.28174197882999275,0.5832386463190322,0.41600000000000004,0.39631864206598694,0.4533343654807786,0.5422302883645896,0.3372083627363178,0.5454981247310292,0.42976000000000003,0.4156979660322427,0.4731142766583377,0.5323190159306312,0.34702054263071896,0.5949941421255345
XGBoostWrapper,SOUP,balance-scale,0.6192,0.5668881312356643,0.6272844508862208,0.6406439470323317,0.5192439856271434,0.6838074713031989,0.6607999999999999,0.6075117893349566,0.6833650434740864,0.691937890703771,0.5630992543289013,0.686084476458535,0.6527999999999999,0.5905645310096262,0.6488018087788101,0.6776204880016132,0.5623566443974635,0.6834793522513172,0.6063999999999999,0.5587807203271837,0.6247504235514869,0.6355246353431471,0.5022796961602636,0.6733400019030367,0.6224,0.559044251021678,0.59334704887111,0.6023418700006722,0.5035689078550613,0.6639742336971406,0.6544,0.6002255706856615,0.6752511849107223,0.6812233649257242,0.5539151473159143,0.6909273081807596,0.6192,0.5634185448733812,0.61967918980195,0.6359682731733549,0.5137184396095019,0.6674483810253732,0.6512,0.5876449941486634,0.6426010827647362,0.6568555488337703,0.540307311386192,0.6867804444171843,0.6719999999999999,0.6081091740757884,0.6777430415233672,0.6894884721381999,0.5714622759250141,0.6801598667561534,0.6192,0.5642162251850557,0.6228911961443775,0.6353888552799624,0.5129882600547507,0.6744988559410438,0.6377599999999999,0.5806403931897659,0.6415714470706868,0.6546993345432546,0.5342939922660206,0.6790500391933743
GBTClassifier,MDO,balance-scale,0.6512,0.4441870184527816,0.16620911606944538,0.47140552530752167,0.3865760613712582,0.537903190361442,0.6751999999999999,0.4621302660190446,0.17107235420353675,0.4882839282113329,0.4214903318638846,0.5531376654347253,0.752,0.5227774394619938,0.18749853413070222,0.5442629562411776,0.5556182282821407,0.6182791265403466,0.6576,0.4460112663184252,0.16573775025855092,0.4757814075418431,0.3931496491671858,0.5366253476696555,0.6144000000000001,0.43464456247316957,0.21709529644136477,0.4606533575317605,0.33272693001516146,0.5429490250597024,0.6976000000000001,0.4885335142191991,0.17809802089365817,0.5046985279290179,0.45410027184850604,0.567301440646884,0.6528,0.4435883304522381,0.16471266586708033,0.47245412381528534,0.3895834396433984,0.5605737064315273,0.5952,0.4116126234420664,0.15597466971292936,0.4872151643476507,0.40127069387193304,0.5207315927000766,0.6512,0.46658551319078995,0.20933780754038916,0.47700342811050617,0.38665144983863053,0.5518950482414795,0.704,0.49018006561317556,0.178483350231168,0.5094575519257915,0.47396439523471195,0.5634834240599979,0.66512,0.46102505996428844,0.17942195653488252,0.48912159709618874,0.41951314511368104,0.5552879567145836
XGBoostWrapper,MDO,balance-scale,0.9104000000000001,0.6570736996083312,0.3153995162109374,0.6703757477986154,0.842700112981059,0.7078290527122871,0.9040000000000001,0.6516806125800045,0.31381545971001124,0.6656570545136788,0.8303891213720724,0.6980794223613372,0.9024000000000001,0.6679602571610155,0.384162177520991,0.6755824426967802,0.826897150521603,0.7031229404272157,0.8992000000000001,0.6387161376484148,0.2605525392147433,0.6560112925993143,0.8216498302941029,0.7019962908763652,0.9040000000000001,0.6545892146680348,0.3140493226019787,0.665737715937353,0.8301867897992574,0.6969054144233504,0.9024000000000001,0.6624953947717043,0.3588961222971477,0.6693647912885663,0.8271389536366632,0.6981034949214111,0.9024000000000001,0.6499780864922374,0.3138300133292401,0.6645479599381596,0.8283084397507716,0.7017497036309152,0.9024000000000001,0.6501249199778945,0.31294827323765007,0.6645076292263224,0.827349943790959,0.706126606678143,0.9136000000000001,0.6580669098653893,0.3131772095911301,0.6719540229885058,0.8482538911600292,0.7052366585887873,0.9024000000000001,0.6278503813786871,0.21240662940456959,0.6528332325065537,0.828816249624723,0.6918341942386725,0.90432,0.6518535614151714,0.3099237263118399,0.665657188949385,0.831169048293124,0.7010983778858484
GBTClassifier,default,new_led7digit,0.7460000000000001,0.720640706733452,0.6770128710396035,0.7306963114857852,0.6965143579412479,0.7356941526584286,0.6859999999999999,0.6669892065487156,0.5724596938980386,0.6720572896888688,0.6240037712947016,0.695946962678835,0.7380000000000001,0.7172422567689576,0.697784308015039,0.7163280676438571,0.6858656707979416,0.7219258904770252,0.6940000000000001,0.6736364292209313,0.5949233613575929,0.6802149312675628,0.6320009675049534,0.7436767437332789,0.6020000000000001,0.5975803049579812,0.48305721401404667,0.6090963519910888,0.5204773077340513,0.6785563164290986,0.6819999999999999,0.6599998835552079,0.6017775978318449,0.6692914103440419,0.6206992914983809,0.7021317759643206,0.748,0.7334251477667488,0.7157416567287809,0.733502696134275,0.6954310405795093,0.7087038145919576,0.7219999999999999,0.7144950073561209,0.6889153709565468,0.7105436571226045,0.6641568523851599,0.7393642657643238,0.694,0.6702587118504238,0.620255644612999,0.6829084073820916,0.6375444058875984,0.7293389628066241,0.7180000000000001,0.6981657169362161,0.6378764201828383,0.7080295435558593,0.6648386565080819,0.7471344631457023,0.703,0.6852433371694755,0.628980413863733,0.6912668666616036,0.6441532322131627,0.7202473348249594
