,,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 2, 'reduction': 'sum'}",cmc,0.5580583419808602,0.5315706901373269,0.5131474047299819,0.5296964339310598,0.3126041830384252,0.5635506322208089,0.5539974633921364,0.5254558129197926,0.5027218959581142,0.5235055788753684,0.3056722765132847,0.5678282426530964,0.5532756831546178,0.5240756611693761,0.5030863441248259,0.5228107235592119,0.3052390323867666,0.5622595952928858,0.5634705407586764,0.5309722667724757,0.5084259254076311,0.530302848413615,0.3198300330951033,0.565746746795843,0.548550674507091,0.5224286165811183,0.5057372082536711,0.5203805937681301,0.29828850725811706,0.561889294434794,0.5498950766747377,0.5249691639740237,0.5076073846273723,0.5220421695213108,0.3000927410964068,0.5668770758786428,0.5594188861985472,0.5350763410394357,0.5192181604460578,0.533443336833386,0.3164337953752512,0.5611954872263392,0.5560013836042892,0.5303655950617081,0.5129780316062,0.5282012956750839,0.3106825197451334,0.5599423887031494,0.5559852415542489,0.5306033458288648,0.5117161789539039,0.5280667590307966,0.3090187433966646,0.5627638875950625,0.5553372535454859,0.5255186644943733,0.504658251391626,0.5235663117623004,0.30728586718045475,0.5550278870604639,0.5553990545370691,0.5281036157978496,0.5089296785499384,0.5262016051370262,0.30851476990856075,0.5627081237861087
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",cmc,0.42298627925746574,0.2850918721785536,0.11913580587336281,0.3609435575740544,0.05979947590215597,0.39594343717345715,0.40871670702179175,0.28437873799162217,0.12149357503076672,0.3569578345253959,0.05593431847878929,0.39560061815290776,0.4168292401706446,0.29954443879458836,0.13384229137277306,0.36779241370766214,0.08077782274084656,0.39367485558803356,0.40939467312348665,0.26544060295486294,0.10836021556662043,0.34457770163081414,0.024689742452546258,0.3941321695154398,0.43791767554479427,0.31730217789522397,0.14032769225574865,0.36968859397049003,0.08567841648592459,0.3999342228269598,0.41752796033667705,0.29574045092838813,0.13157124795368397,0.34787222056028455,0.03231305948670575,0.4081410744552726,0.422264499019947,0.24768982753791446,0.08975688254713898,0.3522301596366702,0.05490952740329187,0.4245996851804392,0.40256197394211923,0.2968734146666348,0.13601992329834872,0.34340756695342645,0.025277035334401503,0.399018786896962,0.4066389945808832,0.2774606040182059,0.12238336800581515,0.3428437627478176,0.02908987812643584,0.40118856852487433,0.4501164533610054,0.29484334563162456,0.12300161767808204,0.37271518678668875,0.1129842784608492,0.41175449565422617,0.4194954456358815,0.28643654725976186,0.12258926195823405,0.35590289980933043,0.05614535548719468,0.4023987913968572
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",cmc,0.5634982128444598,0.5375823138505725,0.5204323251699506,0.5354070103365227,0.3209179043862272,0.5677523220803982,0.5573503977862331,0.5269223732047699,0.5047861778904286,0.5259038738400399,0.309734338387777,0.5622872617154528,0.5573480917790846,0.5289424937661702,0.5097355067182125,0.5279559053140035,0.3127588703462609,0.5678278744562242,0.5627994926784273,0.5395008199118986,0.5242077000104566,0.5373213423521835,0.32056507745715956,0.5638960472369039,0.5573619278219762,0.5298701659052558,0.5120920904189155,0.5291769795040215,0.31258060095009266,0.5671795693300264,0.5532895191975095,0.5225054156514173,0.49898858683405767,0.5200489348684955,0.30341517357864994,0.5688682003206668,0.557357315807679,0.5292653441898099,0.5096235056361531,0.5274274137900516,0.31055270423259074,0.5656731574937831,0.5526023290672202,0.5249171208311986,0.5060321294057779,0.5234739233734094,0.30441669173807806,0.5660491908224665,0.5614251124178485,0.5340241056293921,0.5156521099259872,0.5325376167054082,0.3198759668766825,0.5645404440032807,0.5505592067335409,0.5239758414081885,0.5064917755406879,0.521609876187876,0.3009460782743169,0.5534048060312123,0.5573591606133979,0.5297505994348672,0.5108041907550629,0.5280862876272012,0.3115763406227835,0.5647478873490414
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 3, 'reduction': 'sum'}",cmc,0.44064337599446557,0.32207965200513483,0.1426122582262774,0.37102239627242484,0.081082016728158,0.3603938109902408,0.41001960106076324,0.30649964444631955,0.13964221866166251,0.36029857828784156,0.05868145737046689,0.36478367160093456,0.44190706791191053,0.3223696025943342,0.142325091522384,0.3732069922251533,0.08300718604800264,0.36193216540362755,0.42161189899688684,0.3141754156349821,0.14192311015032694,0.3608322089569377,0.059567246268283434,0.34147411900718744,0.3529436181252162,0.26135257249092725,0.12496746864496829,0.30598760013174636,-0.05556966603975819,0.34770670256716907,0.4515115876859218,0.3305388685994718,0.1447000596532047,0.3905144476776687,0.11760755408671653,0.36391888198922395,0.37879165225412204,0.2771933441955464,0.12814245287391954,0.3357616865948105,0.016020000952361856,0.3314024719587273,0.40531304047042555,0.2900962076180585,0.13101801684177133,0.34182123231169487,0.018948345050555492,0.36233036673996455,0.4358722472039663,0.316579068302888,0.1398895566090829,0.3732729330783014,0.08796282483377152,0.3498103886640705,0.40126369191744493,0.27006493964455636,0.11413536353018235,0.359389286847425,0.06416769403397238,0.35371350614029684,0.41398777816211235,0.301094931553222,0.134935559671378,0.35721073623840044,0.053147465933253056,0.35374660850614426
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 3, 'reduction': 'sum'}",cmc,0.5383189207886545,0.5130416233309496,0.49652097855844896,0.5117884263134277,0.28314683978108074,0.5520129085496069,0.5437818517237403,0.5184557490639314,0.502347456087205,0.5165262886198948,0.292227117260505,0.5622074726044713,0.5594234982128444,0.5280787855236018,0.5059854020420815,0.52925756600735,0.3173323954270444,0.565097711580837,0.5743525884930243,0.5471496129681513,0.5285804682954731,0.5453968914823728,0.3380672551381393,0.5601126034185947,0.560092240285945,0.5367729820653582,0.5218674649216214,0.5348203492334009,0.3171064236927984,0.5597722632485107,0.5546569814366424,0.5258711206400463,0.5064933700678282,0.5260136088191766,0.3087606935053424,0.5679435277783123,0.5512809869710595,0.5214022020055973,0.4992569398672429,0.5215223943031917,0.3019778726807406,0.5575029414461509,0.5546177793151158,0.5270042662512994,0.5086353643709574,0.5265476069767894,0.30894237041293854,0.5628744400409655,0.5648264729620662,0.5373827931231866,0.5188588857438069,0.5358908392415557,0.32395150981614884,0.5589660407887342,0.5532549290902802,0.5207989071408923,0.4972012493116317,0.5199874783730286,0.3037740081503891,0.5666819707627746,0.5554606249279372,0.5275958042113015,0.5085747579266297,0.5267751449370188,0.30952864858651274,0.5613171880218959
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 2, 'reduction': 'sum'}",cmc,0.45145854952150355,0.3193550175055919,0.1381706919518043,0.3760592109119808,0.09390828075346225,0.36818357354663933,0.41755332641531184,0.30133358237882374,0.1346191084839495,0.3546528417623792,0.04596234334555714,0.37830691987993526,0.4242430531534648,0.3095127083778633,0.13853418982136817,0.36033847204469704,0.0537815504847652,0.35690934659820167,0.40059494984434457,0.2901011423224018,0.13181250292744276,0.3490339186375737,0.03348796066039333,0.35409476025056846,0.42563818747838117,0.30349810173410763,0.1339393325031802,0.3706741048954641,0.09543742545777545,0.37512024141219175,0.45756716245820367,0.3313720764675639,0.14410398303430294,0.3887658402303748,0.11849223809919116,0.3982352953270767,0.39783696529459245,0.2637205983119043,0.11145413859144526,0.3364656326392477,0.00804179498035213,0.3774089287172326,0.4263299896229678,0.31175742586531974,0.13959062516797224,0.3613858457298777,0.06235442332920477,0.37146089045629027,0.38900956992966684,0.2814873049315338,0.1294343769650798,0.33493379021511516,0.0049583560844416365,0.35567819295371944,0.43721664937161303,0.31325479738751916,0.13777970817162397,0.3661398674680228,0.06989257802151627,0.370742550899236,0.42274484030900494,0.30253927552826293,0.1339438657618169,0.3598449524534733,0.05863169512166594,0.3706140700041091
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 2, 'reduction': 'sum'}",cmc,0.5723048541450477,0.546630504810853,0.529148711164415,0.5450373155685292,0.3363436838017998,0.5659556706413782,0.5641646489104116,0.5399778671136584,0.5248479016217915,0.5382648254635571,0.32324289504902703,0.563324783137085,0.5634313386371498,0.5373800898128681,0.518166584565756,0.5356717943522925,0.3222385607200714,0.570619875208186,0.5560267496829241,0.5297460646463535,0.510787598880221,0.5268547007816576,0.3091354579118559,0.5633314951325004,0.5655344171566932,0.540641111066434,0.5237782945094425,0.538020049906675,0.3243346001201397,0.5677752996932341,0.5458111380145279,0.5211893880143699,0.5034489280120733,0.5188013483265492,0.29276005983084114,0.5668803515376625,0.5499043007033322,0.5227845841691274,0.5038578266218953,0.5214425341340827,0.30262898695123996,0.5625157413553481,0.5533125792689958,0.5275926051012324,0.5120692588426446,0.5267652463148905,0.30797938985735995,0.5635798584405682,0.5505730427764326,0.5222968418417704,0.5025857435072182,0.5210125954607112,0.3021396380245978,0.5648865791154243,0.5485183904070101,0.5223647683054905,0.5041071916251265,0.522367853113883,0.2991921273176315,0.5670593246235885,0.5569581459702525,0.5310603824882159,0.5132798039350585,0.5294238263422827,0.3119995399584564,0.5655928978884976
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 1, 'reduction': 'sum'}",cmc,0.40460740228294706,0.2537970780374642,0.09893215093492103,0.34245697726771396,0.021861913120470207,0.3916487233410852,0.41138245128559897,0.2661939015446464,0.10518825790532955,0.3546555371231556,0.042297465015004906,0.4047411190784155,0.3903747261616511,0.2770409448767803,0.12616897123508955,0.34029086689692056,0.02538461689759987,0.39770634894026524,0.41750951227948807,0.2805604913839704,0.12177690328090181,0.35124799917809624,0.04972856360061759,0.4099691991162719,0.3956946846535224,0.28176294048995304,0.12759741923373252,0.3392532956224561,0.00898365674057237,0.39928102688486783,0.38083477458780124,0.24981552280201194,0.10572683647321172,0.34594898757777115,0.03767171738568718,0.3857447938619729,0.40054191167992614,0.2807207106148813,0.12130136934524952,0.3518828158663681,0.02793289340695578,0.4145811769477178,0.42972212613859107,0.2861703301859756,0.1179258358373478,0.3615758481170246,0.07176242863118214,0.4074328629561744,0.40398708635996766,0.2936883444743157,0.13292873963351606,0.34457550908173407,0.024464940675691185,0.4034135318362493,0.4114516315000577,0.29234067397189245,0.13089601950391747,0.3591877971469063,0.06121827574055085,0.405566738969746,0.4046106306929551,0.2762090938381891,0.11884425033832172,0.3491075633878147,0.0371306471214332,0.40200855219327664
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 1, 'reduction': 'sum'}",cmc,0.5533010492332526,0.5271164154602236,0.5094136094603872,0.5250126182534682,0.3058062169330077,0.566224308175756,0.5526092470886659,0.5241194761290575,0.5030012057984832,0.5221426579850339,0.3037973064062753,0.5618511665796658,0.5519289749798224,0.5261042759718336,0.5080370036480957,0.5242162338230189,0.3027051483333465,0.571846757320498,0.5451354779199815,0.5222251507137918,0.5077985254777693,0.5205467658669838,0.29455353392486716,0.56323099724614,0.5498996886890348,0.5247535266906367,0.5087738568603807,0.5234856109114264,0.30168789771090987,0.5687031788678312,0.560756370344748,0.5313090944038362,0.5103822803762934,0.5293328162732938,0.3165337388864366,0.5617714836595182,0.5593704600484262,0.5320670805462813,0.5123435967723953,0.5299230032706205,0.31447328308228845,0.5645210992783297,0.5532918252046581,0.5228606235587974,0.5012258524619131,0.5219359309425711,0.30529193943327726,0.5549298286553196,0.5498996886890349,0.5239618490760285,0.5065683110383361,0.5225602647699019,0.3004465284839663,0.5652203643991678,0.5492240285944886,0.5245707310934448,0.5065376280281667,0.523378668499304,0.29993336060118503,0.569822325244706,0.5525416810792112,0.5259088223643933,0.5074081869922221,0.5242534570595623,0.304522895379556,0.5648121509426932
GBTClassifier,FocalLossKornia,"{'alpha': 0.5, 'gamma': 3, 'reduction': 'sum'}",cmc,0.3883408278565663,0.28722829815867856,0.1321189884959507,0.34334438914724463,0.022312854992046636,0.3347634961996796,0.44600714862216073,0.3194110554411313,0.13972777008892984,0.3780604498109924,0.09978061772193696,0.3722825374832137,0.3768269341634959,0.26962063470631475,0.12436195610387143,0.32949928294942576,0.011323919436796715,0.33208755425269737,0.4046189323186902,0.29443278266397327,0.13375993034387235,0.34773372011156134,0.031784390854890626,0.34065975654922165,0.40866366885737343,0.2905323325796487,0.12777806133452815,0.35460496103511524,0.04093009094792639,0.35901506258057003,0.4202006226219302,0.2841169765449912,0.11881291940996971,0.3562062567421791,0.05546476628643908,0.3832491844518323,0.4303655021330566,0.29857685500815867,0.1300557630849169,0.3567348375380357,0.05004495202524025,0.33936431375670945,0.3984895653176525,0.2903383638244181,0.1321132710187975,0.33966732721135917,0.015259720145065186,0.3458235331883186,0.34487720511933584,0.24322049841851823,0.11523425276060581,0.2965930881521972,-0.08621365918339827,0.32691347204403637,0.43786233137322733,0.32594486536241807,0.14541191074985496,0.3755712176564261,0.08623865952106638,0.363198385856077,0.4056252738383489,0.2903422662708251,0.12993748233912975,0.3478015530354536,0.032692631274800994,0.34973572963623567
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.5, 'gamma': 3, 'reduction': 'sum'}",cmc,0.55395826127061,0.5280892088362404,0.5099281802951249,0.5256390967942813,0.3078418048533702,0.5702570257365286,0.5580860140666436,0.5308834942956331,0.5099289269994186,0.5296450560981976,0.31469903100419894,0.5636246633927696,0.5492009685230024,0.5223976577692488,0.5055573927039176,0.5217725676729981,0.300390949933292,0.5608745663876096,0.5641369768246282,0.5342324823451576,0.5129546172736621,0.5332258140633943,0.3226406196214546,0.5656656467382222,0.5498743226104,0.5241897473299189,0.5065188511913092,0.5227593701295892,0.30155870445990385,0.5529281447755995,0.5621215265767324,0.537391281430583,0.5221593700765291,0.535821343154555,0.32042913217380853,0.5631005301585763,0.5593819900841692,0.5349536296339882,0.5192059872503993,0.53345212167821,0.31584821689500997,0.571553872073601,0.5580191398593335,0.5327344990044208,0.5159962257998199,0.5302599029791646,0.31271069214158,0.5586666390270347,0.5600553441715669,0.531046819025861,0.5111199091487423,0.5298560533992739,0.31602827799380667,0.5645635041945992,0.5634774587801222,0.5411089953829205,0.5263716932523067,0.5382711840950016,0.32301614312989246,0.5728352607838504,0.5578312002767208,0.5317027815053972,0.5139741153991229,0.5300702510064665,0.31351635722063176,0.5644069853268391
GBTClassifier,default,{},dermatology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XGBoostWrapper,default,{},dermatology,0.967197334320622,0.9597927193018225,0.9568020181925905,0.9594444444444445,0.9594763426789609,0.9786902454750213,0.9671232876712328,0.9646068533897649,0.9645505221180517,0.96716011042098,0.9598039797764957,0.9783919934697691,0.9781562384302109,0.9745163311743148,0.9745257560003528,0.9753988603988605,0.9728674254985622,0.9846279291477502,0.9726397630507219,0.968148303025089,0.9679520095904737,0.9694708994708995,0.9660200065676525,0.971136882737295,0.9671603109959275,0.9638343420690825,0.9637782962786023,0.9652380952380953,0.9590583903968719,0.9728531025550076,0.9780821917808218,0.9742741736231183,0.9751021617290687,0.9762962962962962,0.9729657877880197,0.9746746822677548,0.9644205849685301,0.960984030278221,0.9602639261522938,0.9622170422170424,0.955812783356282,0.9789401348069207,0.9699000370233246,0.964719992501546,0.9626664293532448,0.9653988603988605,0.9627965485205758,0.9821953354849778,0.9727138097001109,0.9690602924895411,0.9688956875365162,0.9703968253968253,0.9660997433174723,0.9765793801444822,0.9753794890781192,0.9724082044345291,0.973160942374958,0.9745959595959597,0.9695828993650151,0.9785658864332503,0.971277304701962,0.9672345242287029,0.9667697749326154,0.9685617393878264,0.9644483907265908,0.9776655572522228
GBTClassifier,CrossEntropyLoss,"{'reduction': 'sum', 'weight': tensor([ 3.2679,  6.0000,  5.0833,  7.4694,  7.0385, 18.3000],
       dtype=torch.float64)}",dermatology,0.6616438356164384,0.5280429806182823,0.24979114012474488,0.5832989232989233,0.6117156680617454,0.6757897256053236,0.6091077378748612,0.45946581544072895,0.16737856073653512,0.5330463980463981,0.5445932437547787,0.6638375366539759,0.6036653091447612,0.44330789729515596,0.15690434671134962,0.5209568209568209,0.5347764674700718,0.6633014928665213,0.7104405775638651,0.5638936437996506,0.2504516293459187,0.6220751470751471,0.6737630076316402,0.6780009276787805,0.6063309885227695,0.48449776381142956,0.1950897086658875,0.5493469815208945,0.5398886269072868,0.6643905423273216,0.6448352462051092,0.49790613804710243,0.20414945015538666,0.5531357531357532,0.5925028830735838,0.6699118944348103,0.6803035912624954,0.5267998692281483,0.2005538045709411,0.5825406236275802,0.6388852387375369,0.6666298906022428,0.688633839318771,0.5666847022575919,0.2473189003392761,0.6210758082497213,0.6465807258131007,0.6583545207928505,0.7049611255090708,0.5512259436744842,0.21890877451623608,0.6026234876234876,0.6607404858111063,0.6942770305864162,0.5817104776008886,0.438043213402121,0.17081044486928168,0.5039321789321789,0.5087228928165981,0.6727331838528603,0.649163272861903,0.5059867967574696,0.20613567600355576,0.5672032122466905,0.595216924007745,0.6707226745401103
XGBoostWrapper,CrossEntropyLoss,"{'reduction': 'sum', 'weight': tensor([ 3.2679,  6.0000,  5.0833,  7.4694,  7.0385, 18.3000],
       dtype=torch.float64)}",dermatology,0.9753794890781192,0.9676288166136926,0.9658529358067577,0.9677777777777777,0.9694674049365093,0.9632819884143945,0.9699000370233246,0.9644888198330783,0.9651749291350413,0.9674603174603176,0.9629263492857731,0.965894021051378,0.967197334320622,0.9620700058560432,0.960471804917413,0.9638888888888889,0.9596505334795753,0.9721303245921966,0.9617919289152166,0.9605110845392175,0.9623962633801341,0.9648133991612253,0.9532292931982218,0.9701980247336485,0.9645316549426137,0.9600312032878738,0.9597591237363655,0.961935286935287,0.9558123759407374,0.9719206314973053,0.9644576082932248,0.9588338286568645,0.9592803888374986,0.9617216117216116,0.9557459550277942,0.9748433580933117,0.961680858941133,0.9565435172024378,0.9559611471793668,0.9589173789173788,0.9524779720389116,0.9709430547524299,0.9644946316179193,0.9590677169794596,0.9586119365355852,0.9622222222222223,0.9564182004858193,0.9626643357028974,0.9699000370233246,0.964528760193312,0.9651931308505425,0.9677777777777778,0.9631005104725959,0.972687760504446,0.9699740836727138,0.9649088961342711,0.9645098589729931,0.9665099715099716,0.9627509292519474,0.9682164530834221,0.9669307663828212,0.961861264929625,0.9617211519351698,0.9643024632372459,0.9591579524117886,0.9692779952425429
GBTClassifier,CrossEntropyLoss,{'reduction': 'sum'},dermatology,0.7049611255090706,0.5969322684923459,0.2822192453635552,0.6486147186147186,0.6697062173582922,0.6729929359057949,0.7049241021843762,0.5865709227622531,0.250263640787345,0.6550000482609178,0.677346734163495,0.668168385982448,0.7186967789707517,0.6062634126498034,0.2567453216799668,0.6743334443334443,0.6886609198271623,0.6843514502011941,0.729618659755646,0.6197277138978456,0.29576293612004506,0.6838816738816739,0.698199222918421,0.686125263848236,0.7265087004813033,0.6149837613999963,0.27580236549418535,0.6761471861471862,0.6956328007245586,0.7043984381893021,0.7650129581636431,0.6938251856226774,0.4405334422762571,0.7322574044313174,0.7283255209559989,0.7401698841365999,0.7569418733802296,0.6556940007615603,0.40961336262393244,0.6882025703764835,0.7156771013360747,0.7378180989906906,0.756978896704924,0.667918832023695,0.3602487478516825,0.7161851433590564,0.729140206941459,0.728186858160639,0.7131062569418735,0.6177796415684254,0.32499394793761543,0.6623558567036827,0.6764315601847495,0.6927972829123396,0.7104776008885597,0.6040154030488848,0.27567253878587655,0.6574179685049251,0.6764302310451739,0.6835993461101405,0.7287226952980378,0.6263711142227486,0.31718555489204614,0.6794396014613405,0.6955550515455385,0.6998607944437385
XGBoostWrapper,CrossEntropyLoss,{'reduction': 'sum'},dermatology,0.9726397630507219,0.9703297600120381,0.9674523755985577,0.9696296296296296,0.9664865381669406,0.9724169215601728,0.9671603109959275,0.9615716261981117,0.9630864546351153,0.9653988603988605,0.959385228248169,0.9707788368771638,0.9754165124028138,0.9707261212855924,0.9721118172820464,0.9731766381766382,0.9693976581701964,0.9725198882876009,0.9753794890781192,0.9704793424785798,0.9721629060867141,0.9730179080179081,0.9693532537292976,0.972695230133229,0.9700111069974083,0.9666477009444211,0.964661023185354,0.9665649165649166,0.9627877733965166,0.9658187416237911,0.9699000370233246,0.9644040504423457,0.9644071287140902,0.9670899470899471,0.9630871297008889,0.971947582138843,0.967197334320622,0.9607138929945946,0.9598840621923393,0.9644993894993895,0.9602862981023709,0.9790321043367021,0.961754905590522,0.9561462014492867,0.956497101183366,0.9593162393162394,0.9525222201885445,0.9790154817532819,0.9726767863754165,0.9674142141383522,0.9683353508158697,0.9703988603988604,0.9662845994694376,0.9701271606188403,0.9700111069974083,0.9687011639094019,0.9670086928729777,0.9688193449063014,0.9628561999147298,0.9765683673836143,0.9702147352832284,0.9657134073852724,0.9655606912566432,0.9677911733998691,0.9632446899087093,0.973092031471324
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 2, 'reduction': 'sum'}",dermatology,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.629683926302809,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.5524604883224604,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.49407826366492164,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.6285188136681988,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.5985911163558904,0.30877452795261007,0.08339186072108805,0.023370739629997514,0.16944444444444445,0.02119444470082472,0.534258143794742,0.2923361717882266,0.07525341130604288,0.02136311013839152,0.1590909090909091,-0.0387779351160441,0.4748380827580066,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.4854274895058827,0.25124028137726767,0.06443859649122807,0.020124812407334276,0.13636363636363635,-0.08784786211110299,0.49761754583432405,0.3060348019252128,0.07809941520467836,0.02154434690031885,0.16666666666666666,0.0,0.6054823154561618,0.2994594594594594,0.07697797749511075,0.021566909047795527,0.16315656565656564,-0.010543135252632237,0.5500956185663398
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 2, 'reduction': 'sum'}",dermatology,0.9726397630507219,0.9696803515371739,0.9681934653148032,0.9696845746845748,0.965924606491033,0.9581703661224766,0.9672343576453166,0.9636194167977712,0.9602285207827638,0.962861212861213,0.9596893886079796,0.9616882242308582,0.9644576082932247,0.9618958511695983,0.9597661410435204,0.9618783068783069,0.9560338266848186,0.9581531553350423,0.961754905590522,0.957121764047948,0.9541175595969225,0.9574643874643876,0.9526155439606759,0.9556625031212684,0.9726767863754165,0.9700568570166759,0.9681856449394998,0.9700549450549453,0.9661990676122347,0.9526052674151589,0.9617919289152166,0.9568496391849608,0.9504583758848295,0.957857142857143,0.9537463919166175,0.9554985554252063,0.9699370603480194,0.9656648214033206,0.9622726890893947,0.965954415954416,0.963157857519815,0.9584105280497889,0.9617178822658274,0.9586821691850849,0.9554507358401303,0.9580158730158731,0.9525571769312651,0.9492815356457489,0.9726767863754165,0.9695029640497393,0.966352508766551,0.9687586487586488,0.9662592698166318,0.9635630129398244,0.9617919289152166,0.9581940185650462,0.9544988692751414,0.9570919820919823,0.9524332942217031,0.9514542332517026,0.9666679007774899,0.9631267852957318,0.9599524510533557,0.962962148962149,0.9588616423762776,0.9564487381537076
GBTClassifier,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",dermatology,0.27041836356904847,0.07787122375832053,0.02400860961282125,0.14893939393939395,-0.054809885825250024,0.3410025332697123,0.2841540170307294,0.10194316965770053,0.027049092514084022,0.16358366271409747,-0.02988319178781429,0.28903843723933365,0.3416512402813773,0.12976650147563304,0.032331053152576075,0.19814668423364076,0.1175932067897,0.30575011007578246,0.185857089966679,0.06500832028491603,0.02325075812631857,0.10894311003006656,-0.19125418501146108,0.35635535513402683,0.18059977786005182,0.05078488679504669,0.020702652812179912,0.09922046552481335,-0.2009479260449516,0.3448916429273404,0.2074046649389115,0.05560165887752094,0.02044140604616758,0.11338383838383839,-0.1463484396272324,0.381248597502618,0.22176971492039982,0.07764939603713687,0.025928317855714304,0.12571428571428572,-0.09106889311311415,0.27990700958144166,0.264938911514254,0.0729392951714212,0.0224817477646874,0.14493694711086014,-0.062439124543901034,0.33478306807700486,0.24302110329507592,0.06656470270983904,0.02207881334838644,0.13380544576196748,-0.10823084066892057,0.3487833443747485,0.1663087745279526,0.06248277534562634,0.021486976870973777,0.09657444005270091,-0.19220593730222046,0.392330017229186,0.23661236579044803,0.07606119301131611,0.02397594281039093,0.13332482734656648,-0.09595952171351656,0.33740901154111946
XGBoostWrapper,FocalLossKornia,"{'alpha': 0.25, 'gamma': 1, 'reduction': 'sum'}",dermatology,0.9699000370233246,0.9669463085057796,0.9646330677984976,0.9670655270655271,0.962888377508016,0.9563129552184517,0.9726767863754165,0.9659543573158235,0.9600032746139695,0.962989417989418,0.9662228676718119,0.9619729540252667,0.9644576082932247,0.960007820043802,0.9547113156636422,0.9596845746845748,0.9564049264707336,0.9675515016441685,0.9754535357275083,0.9730667592964866,0.9712959021833457,0.9728327228327227,0.9695795333761377,0.9667154636193802,0.9699000370233246,0.9663121662611918,0.9628946321803022,0.9657692307692308,0.9627410219262821,0.9549193762274175,0.9644576082932247,0.9604607846764424,0.9566221750210933,0.9596560846560844,0.9560884283197917,0.9576433884741171,0.961754905590522,0.9576204288661744,0.9530677860969755,0.9578327228327229,0.9529347836257663,0.9567456147572848,0.9672713809700111,0.9630411896366426,0.9577383947901724,0.9624074074074074,0.9598432783499105,0.9594950521690585,0.967197334320622,0.9598809119689596,0.9488786385877909,0.9626190476190477,0.9612250930263333,0.9559794675258582,0.9645316549426137,0.958017594446843,0.952404729344648,0.9554232804232804,0.9559926331904691,0.9580263748520299,0.9677600888559791,0.9631308321018146,0.9582249916280438,0.9626280016280017,0.9603920943465253,0.9595362148513035
