,,,,AP_0,AP_1,AP_2,AP_3,AP_4,AP_5,AP_6,AP_7,AP_8,AP_9,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,BA_7,BA_8,BA_9,MCC_0,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5,MCC_6,MCC_7,MCC_8,MCC_9,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,gmean_0,gmean_1,gmean_2,gmean_3,gmean_4,gmean_5,gmean_6,gmean_7,gmean_8,gmean_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",cleveland_v2,0.38379873794103087,0.26208193256015877,0.2971084683328248,0.2611456182513727,0.3547071761421895,0.26719607135004964,0.29315881631512475,0.32414306738243626,0.2993193334279251,0.3567887833394062,0.2613428722440351,0.25595238095238093,0.1892706131078224,0.21356463304137724,0.2346383267894896,0.17307459981878587,0.21103896103896105,0.22103594080338268,0.24984521292660827,0.2873980670492299,0.0560708044046244,-0.047463237302422606,-0.14696247770762638,-0.1131268949335273,-0.03546892931810728,-0.19664047838719573,-0.05766814226390191,-0.07372059872782552,0.018543343864681643,0.13026454224644574,0.6368852459016393,0.5376502732240437,0.42672131147540976,0.47939890710382516,0.5731147540983607,0.37207650273224047,0.5041530054644808,0.5171584699453552,0.593879781420765,0.6108743169398908,0.24004428144584705,0.2000926323383406,0.16911995264906796,0.18897556619424588,0.1983846279959766,0.15034311161912536,0.17425781175959645,0.19453629899344396,0.23434195708851066,0.24590556608762895,0.06637800063988628,0.06791800300012903,0.0513991356899679,0.06974658313558313,0.05109748496728138,0.05365059706571913,0.04572275821121229,0.0564854253021639,0.06752040786519084,0.06531501091620806,0.5251912568306011,0.19960018061717835,0.059523340679334194,0.2297161607772073,-0.046617206812485504,0.3099448005042519
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",cleveland_v2,0.31941755973640057,0.29975571253887545,0.3196621015707186,0.3125218751237936,0.30013191670751066,0.3064604282271932,0.3047396791502355,0.2924030848534638,0.2901169595915702,0.3042628430270963,0.25146103896103894,0.27792396556931437,0.27029220779220775,0.2705376019329508,0.2768404560555723,0.26314935064935063,0.2954281183932347,0.2657203261854425,0.2668566898218061,0.2608766233766234,0.0707488100848106,0.14427777488831067,0.1288495550408574,0.09523601214682025,0.12825597543540804,0.09407365726087784,0.22030156576220458,0.12063708270586555,0.12626866548706567,0.08793607284197331,0.7097267759562842,0.7193989071038251,0.7294535519125683,0.7128961748633881,0.7163387978142077,0.7260655737704919,0.7326229508196722,0.7162841530054644,0.7195081967213115,0.7195081967213115,0.22107462551075224,0.24980314099444173,0.2425044492763646,0.2459772611114653,0.2528934802666006,0.23118290959388835,0.27624368488654205,0.23751172342508978,0.23742877121720268,0.22923131730648794,0.037408821565711944,0.05257109096574732,0.04585539257196554,0.05138031873297718,0.06413780211497216,0.04349472635243689,0.06582152556921282,0.04555445882856496,0.045627456674329506,0.043421597816181975,0.7201803278688524,0.24238513635888354,0.04952731911921003,0.2699086378737542,0.1216585171654194,0.30494721605268577
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",cleveland_v2,0.3149151615279725,0.3434217029133808,0.3045557926519284,0.2871041821115072,0.30688418058553396,0.27168039048331105,0.28252676164407803,0.32151135482189297,0.2536306885414055,0.2999901446766674,0.22905844155844157,0.22208169737239505,0.22976442162488672,0.24077695560253698,0.23650898520084568,0.23131229235880402,0.19088266384778013,0.24788961038961038,0.2481897463002114,0.22183630323165207,-0.03220411056802659,-0.06731573206096758,-0.05243257118717455,-0.034670595821580386,-0.03292691149679005,-0.03520027226305306,-0.13935449430717986,0.00036663914260565145,-0.0007526350709169294,-0.049084697146391666,0.6274863387978142,0.6077049180327869,0.6472131147540983,0.6962841530054644,0.6695081967213115,0.5877595628415301,0.5522404371584699,0.6473770491803279,0.6441530054644808,0.6242622950819672,0.20382939639735756,0.19139595350121666,0.2028688660238084,0.2059186404210676,0.2032694730948287,0.20124583500663232,0.17463766124286356,0.2122748749707431,0.2189845448668978,0.1963447350771294,0.040814545792621816,0.03644430958928504,0.03642768711857092,0.03132094106246215,0.0358479621813984,0.04875336154832753,0.029302982416274603,0.04100266899974516,0.0415750128059595,0.03473311749353653,0.6303989071038251,0.20107699806025453,0.03762225890081816,0.2298301117487164,-0.04435753807794751,0.29862203599576775
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",cleveland_v2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.20976955083751198,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.0316227766016838,0.7227868852459017,0.20976955083751198,0.03162277660168379,0.25,0.0,0.25
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",cleveland_v2,0.27710988903938194,0.26728026474920585,0.3101479686376621,0.3138097065547914,0.35176166699672223,0.3238936999202335,0.32839567613019055,0.33251546681611827,0.2815871276098394,0.29575519757722574,0.20199713077620052,0.22859596798550288,0.24574713077620056,0.2287564180006041,0.2495884929024464,0.26477272727272727,0.26156372697070374,0.2605469143259841,0.2092211567502265,0.24599063726970707,-0.09505387789192052,-0.05095443848900496,-0.01711754348676718,-0.08917096559981409,-0.026159133145415587,0.0032026775687920826,0.03258025632806779,-0.0068553524351599535,-0.07251917006198635,-0.03762510415006513,0.42748633879781417,0.48956284153005464,0.5098907103825137,0.4118032786885246,0.48387978142076504,0.49278688524590164,0.6627868852459017,0.4702732240437159,0.5036065573770492,0.5127868852459018,0.15901634557500394,0.17009419525838718,0.19469908201620958,0.1850485609594958,0.19137501369810156,0.1801154142249179,0.2279197760647528,0.19914890496604454,0.18189530830858844,0.17842016380650477,0.04026811479130313,0.05658551514168382,0.06193227889771733,0.07967388961613789,0.07250225203511695,0.050534693127626706,0.0595801362355135,0.0775904428121534,0.048153971412192374,0.055850831685184024,0.49648633879781423,0.18677327648780065,0.060267212575462914,0.2396780303030303,-0.03596726513632739,0.3082256664031371
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",cleveland_v2,0.33363522005536944,0.3287058183221137,0.3198358719719468,0.35706762028252703,0.3315324127004567,0.3369294894844807,0.3207681948399782,0.3388133933956587,0.35577063644226337,0.3140159880433965,0.2788696768347931,0.2867166263968589,0.30140818483841736,0.27627227423739054,0.3025709755360918,0.29918831168831167,0.2560064935064935,0.274025974025974,0.29107331621866506,0.274025974025974,0.17006254354364334,0.14464455861724348,0.16556652995882706,0.10563708490649873,0.19516575339964587,0.18386243915908204,0.028885884105809827,0.09718712756248896,0.1423143836648711,0.13197320171991375,0.7193989071038251,0.7327322404371585,0.7327868852459016,0.7292896174863388,0.7360109289617487,0.7260655737704919,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.7227868852459017,0.25803387501230496,0.2679216722816526,0.27666195655724357,0.25034436152083206,0.292872406988598,0.2802223344260362,0.22252165167784815,0.24586728351419204,0.2673700000098619,0.2543298667785611,0.06505213906122491,0.06417804735619477,0.070057908773075,0.05654101673805153,0.08502313104660898,0.07623790158809896,0.03752351861374836,0.05912898476887422,0.06780911375311108,0.051635453066560644,0.726743169398907,0.2616145408767131,0.06331872147655485,0.284015780730897,0.1365299506638024,0.33370746455381906
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",cleveland_v2,0.24420046945911192,0.2890267118755795,0.2610365048343442,0.27443583781242603,0.26890600762984784,0.2537200100797806,0.277346777451076,0.28998127930942313,0.3236696096226862,0.25920007230452713,0.17889107017013992,0.1912771821202054,0.1592117185140441,0.17274614919963754,0.19528465720326185,0.2049632538004631,0.20120431893687707,0.2233225108225108,0.23056100875868318,0.21123716399879192,-0.17442871000957125,-0.11467654454570368,-0.20623150171209864,-0.1819862044080943,-0.09918510865609531,-0.11283172992474691,-0.15526247136127053,-0.06314267956548428,-0.030080569668569163,-0.04994045807766796,0.4389617486338797,0.45158469945355195,0.3038251366120218,0.3653005464480874,0.5294535519125684,0.4775409836065574,0.42612021857923504,0.42622950819672134,0.5806010928961749,0.49267759562841534,0.14982432849003768,0.1784648062065109,0.15278302848610353,0.15937736719557208,0.17286833085487224,0.18285680301590762,0.18367120406886814,0.1687973211666522,0.20553853414906662,0.19181510718639433,0.04501977434597178,0.0566418861741797,0.0698817356046597,0.062039328420987375,0.03443411017957569,0.05273068689553022,0.06541820226732407,0.04945511017271793,0.04907156883399239,0.06064826271772302,0.44922950819672136,0.17459968308199852,0.05453406656126619,0.1968699033524615,-0.11877659779293019,0.27415232803788026
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",cleveland_v2,0.2885930223091715,0.2954682618099965,0.29635008641165983,0.28837324605198134,0.2949998935900072,0.28993561132570195,0.2984394346552902,0.29653226223121487,0.30005951076719006,0.30295956296790727,0.2756795530051344,0.31220363938387197,0.3129605859257022,0.30341097855632737,0.3614731199033524,0.2949146783449109,0.32429779522802776,0.2938877982482634,0.3007607218363032,0.28228065539112046,0.12887314411648726,0.18903424333715108,0.18656744937936565,0.19167150867915947,0.2896427365458517,0.22542836132526758,0.26807744841895326,0.21518867858261442,0.2008821875942548,0.18023787015308151,0.6930054644808743,0.6801639344262295,0.6965573770491804,0.7063387978142077,0.7325683060109289,0.6965573770491804,0.729344262295082,0.7160109289617488,0.7160655737704917,0.6801639344262295,0.25350537661489136,0.2843170802894127,0.3011211404532913,0.29324041849773474,0.34458531672380655,0.2777859788241332,0.31546624946455165,0.27318053687932664,0.2924271422973052,0.28033966571622104,0.06268950922765197,0.07639494491671953,0.10837028250356266,0.08216241690836235,0.1086408800767293,0.07993156365590562,0.0993845240257592,0.06278724931501498,0.09056934555915461,0.08669432539175978,0.7046775956284154,0.2915968905760674,0.085762504158062,0.30618695258230144,0.20756036281321869,0.29517108921201207
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",glass,0.19197045675973035,0.25758198416594424,0.29730249238516937,0.2767539893146169,0.2804253720323821,0.2522858546259756,0.3363226536013119,0.25630124390435605,0.28646955412958797,0.27564630652521965,0.12154761904761904,0.14091269841269843,0.1617063492063492,0.16478174603174603,0.1063888888888889,0.13448412698412698,0.14428571428571427,0.1761309523809524,0.13982142857142857,0.1136904761904762,-0.1265908148333734,-0.06130937346291147,-0.028809129570433634,6.810093859614952e-05,-0.16712625791344585,-0.0711436232120897,-0.03977482124210377,0.039342066073013035,-0.0896225954615985,-0.13241864650190333,0.2479512735326689,0.2664451827242525,0.2988925802879291,0.3089700996677741,0.2104097452934662,0.2715393133997785,0.2946843853820598,0.3644518272425249,0.27098560354374307,0.23410852713178296,0.09232800753541956,0.10005771581622769,0.13730574664004608,0.1199660886442659,0.06857634423244718,0.10019569352689557,0.11033544268167253,0.13956446090141741,0.10227461533343885,0.09317421407590773,0.030531524943440202,0.031134511695927285,0.04026317634495184,0.033712317923362975,0.02400076397584752,0.03128013706626279,0.03316290057668663,0.03633442287252324,0.03378202478285516,0.03077297897235563,0.276843853820598,0.10637783293877386,0.03249747591542133,0.14037499999999997,-0.06773850951862503,0.2711059907444294
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",glass,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.3271317829457364,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.08216374269005847,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.32713178294573636,0.08216374269005845,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",glass,0.242250331135271,0.3784458984227189,0.25814988745909484,0.2870711361336011,0.30742682308168023,0.25927368444342797,0.2761930417024077,0.3129465031843069,0.2856603232660267,0.26292371125165886,0.16478174603174603,0.1774801587301587,0.16823412698412699,0.18486111111111111,0.21444444444444444,0.14484126984126983,0.175,0.16779761904761903,0.21146825396825397,0.17242063492063492,-0.02686604949362519,0.03243646045542457,-0.01812134245762908,0.023917244225330606,0.10057478220936802,-0.10100228770313997,-0.0019124927295218642,0.015826348932168822,0.08418332664951675,-0.0453507006741816,0.3179401993355482,0.30365448504983383,0.30819490586932446,0.3409745293466223,0.3872646733111849,0.2615725359911406,0.29833887043189367,0.3271317829457364,0.3457364341085271,0.2805094130675526,0.12948499131113186,0.14277402358697744,0.13387608615892355,0.16041655748716493,0.17437838198887007,0.11073231346386432,0.1469415785353974,0.1460845427829592,0.18010284113221436,0.12149489775023954,0.0384033844364155,0.05558095027888493,0.04372198036016023,0.04310102344917854,0.04786231608263504,0.03751723306529901,0.045488563173147624,0.04457137185970193,0.05830041550583541,0.04023481916769013,0.31713178294573635,0.14462862141977426,0.045478205737894836,0.17813293650793655,0.006368528941371107,0.28703413400801947
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",glass,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.3551495016611296,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.08734709362535503,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.3551495016611295,0.08734709362535505,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",glass,0.2956093858613789,0.28601304142684764,0.298569269021022,0.2605983027465744,0.24861165157380255,0.2605949660057017,0.258344650934291,0.300211588916414,0.3480331730836461,0.32513165316318027,0.1442857142857143,0.1676190476190476,0.10976190476190475,0.19496031746031744,0.13166666666666665,0.15273809523809526,0.1526388888888889,0.14119047619047617,0.1825793650793651,0.16738095238095235,-0.07382155363181477,-0.012269382286796342,-0.11339504020637388,0.06262142583729322,-0.03577639502440115,-0.020216487473666854,-0.02068354501309983,-0.07846108123263862,0.028752552319248604,-0.001477429959605836,0.1777408637873754,0.2760797342192691,0.1636766334440753,0.3179401993355482,0.20088593576965671,0.2563676633444075,0.23355481727574748,0.21439645625692139,0.28017718715393136,0.274640088593577,0.10669947974545675,0.13533581524066768,0.09071433038925299,0.147712599744084,0.11327886525712613,0.13956440501382852,0.13540301322014708,0.11644072271354218,0.13024051658207136,0.1392074273108756,0.048778333896365204,0.04901837402532567,0.03858693745885087,0.04508306670392455,0.04614362280645616,0.05150825920392488,0.04557718931701747,0.051041501951385945,0.04086881472316116,0.047391289753986085,0.23954595791805094,0.1254597175217052,0.046399738984039804,0.15448214285714285,-0.02647269366718554,0.2881717682732859
